filename,label
C_N_124_resized_keypoints,1
C_N_493_resized_keypoints,1
20240919162020_keypoints,1
C_N_402_keypoints,1
S_N_159_keypoints,1
C_D_0047_keypoints,1
C_D_0197_resized_keypoints,1
20240914130045_keypoints,1
C_N_198_resized_keypoints,1
20240917153322_keypoints,1
S_N_24_keypoints,1
S_D_0202_keypoints,1
C_N_212_resized_keypoints,1
S_N_185_resized_keypoints,1
C_N_441_resized_keypoints,1
C_M_90_keypoints,1
20240918191803_keypoints,1
C_N_12_keypoints,1
20240918195620_keypoints,1
C_M_207_resized_keypoints,1
S_M_130_keypoints,1
20240914123009_keypoints,1
20240918191630_keypoints,1
S_N_484_resized_keypoints,1
S_F6_cam6_keypoints,1
20240918193101_keypoints,1
S_N_133_resized_keypoints,1
C_N_86_resized_keypoints,1
S_F8_cam1_keypoints,1
20240914125151_keypoints,1
C_M_212_keypoints,1
20240917120826_keypoints,1
C_M_109_keypoints,1
C_N_05_keypoints,1
S_N_70_resized_keypoints,1
20240917130855_keypoints,1
S_M_127_keypoints,1
S_M_31_resized_keypoints,1
S_N_312_keypoints,1
20240917123819_keypoints,1
S_F5_cam1_keypoints,1
20240914122335_keypoints,1
S_D_0215_keypoints,1
S_N_33_keypoints,1
20240914122640_keypoints,1
C_M_87_keypoints,1
C_D_0094_resized_keypoints,1
S_D_0119_keypoints,1
S_D_0049_keypoints,1
C_N_545_keypoints,1
C_N_415_keypoints,1
C_D_0050_keypoints,1
C_N_311_resized_keypoints,1
20240913132352_keypoints,1
S_N_362_resized_keypoints,1
20240912_113814_keypoints,1
20240917125207_keypoints,1
S_N_531_resized_keypoints,1
C_N_307_resized_keypoints,1
S_N_374_resized_keypoints,1
S_N_527_resized_keypoints,1
C_N_554_resized_keypoints,1
20240917131146_keypoints,1
C_N_242_keypoints,1
C_D_0193_keypoints,1
S_M_91_resized_keypoints,1
C_N_369_resized_keypoints,1
S_N_549_resized_keypoints,1
S_D_0067_keypoints,1
20240917125229_keypoints,1
S_F22_cam8_keypoints,1
S_N_160_keypoints,1
C_M_14_keypoints,1
20240913122919_keypoints,1
S_M_205_keypoints,1
20240919200708_keypoints,1
S_M_27_resized_keypoints,1
20240918191609_keypoints,1
20240914125038_keypoints,1
S_N_66_resized_keypoints,1
C_M_127_keypoints,1
S_M_109_keypoints,1
C_N_90_resized_keypoints,1
C_N_430_anonymized_resized_keypoints,1
S_M_88_keypoints,1
C_M_130_keypoints,1
S_N_125_resized_keypoints,1
S_D_0100_resized_keypoints,1
S_N_492_resized_keypoints,1
C_D_0159_resized_keypoints,1
S_F7_cam7_keypoints,1
20240916195904_keypoints,1
S_M_186_resized_keypoints,1
20240919204403_keypoints,1
20240913131058_keypoints,1
C_D_0137_resized_keypoints,1
C_N_204_resized_keypoints,1
C_N_159_keypoints,1
S_D_0070_keypoints,1
20240912_105735_keypoints,1
C_N_457_resized_keypoints,1
20240918192812_keypoints,1
C_M_03_keypoints,1
C_D_0069_keypoints,1
C_D_0265_resized_keypoints,1
C_M_09_resized_keypoints,1
S_N_219_resized_keypoints,1
C_M_143_resized_keypoints,1
C_D_0235_keypoints,1
C_N_439_resized_keypoints,1
C_N_411_keypoints,1
C_N_541_keypoints,1
20240918190604_keypoints,1
S_N_466_resized_keypoints,1
C_D_0249_resized_keypoints,1
S_N_235_resized_keypoints,1
20240918190221_keypoints,1
C_D_0104_keypoints,1
C_D_0054_keypoints,1
C_N_64_resized_keypoints,1
S_N_408_resized_keypoints,1
C_D_0208_keypoints,1
20240918194614_keypoints,1
C_N_228_resized_keypoints,1
C_M_101_resized_keypoints,1
S_M_172_resized_keypoints,1
C_D_0227_resized_keypoints,1
S_N_37_keypoints,1
S_F5_cam5_keypoints,1
C_M_83_keypoints,1
20240918191940_keypoints,1
C_N_01_keypoints,1
S_D_0142_resized_keypoints,1
C_N_114_resized_keypoints,1
S_M_123_keypoints,1
20240917122120_keypoints,1
20240919202436_keypoints,1
S_N_109_resized_keypoints,1
C_M_201_keypoints,1
S_M_238_keypoints,1
20240913123019_keypoints,1
S_F6_cam2_keypoints,1
C_M_216_keypoints,1
S_M_189_keypoints,1
S_F8_cam5_keypoints,1
20240914125005_keypoints,1
20240915182550_keypoints,1
S_N_380_resized_keypoints,1
20240916195034_keypoints,1
C_N_16_keypoints,1
S_N_92_resized_keypoints,1
20240913130209_keypoints,1
S_N_565_resized_keypoints,1
C_N_516_resized_keypoints,1
C_N_345_resized_keypoints,1
S_N_20_keypoints,1
S_D_0206_keypoints,1
C_M_94_keypoints,1
20240916194909_keypoints,1
C_N_406_keypoints,1
S_D_0099_resized_keypoints,1
20240918192457_keypoints,1
S_N_358_resized_keypoints,1
20240919162301_keypoints,1
C_D_0113_keypoints,1
20240913130055_keypoints,1
C_D_0043_keypoints,1
20240916194143_keypoints,1
S_N_428_keypoints,1
20240913132516_keypoints,1
C_D_0231_keypoints,1
20240915183705_keypoints,1
C_D_0180_keypoints,1
C_N_251_keypoints,1
20240912_105018_keypoints,1
S_D_0003_anonymized_keypoints,1
20240914124916_keypoints,1
C_N_428_keypoints,1
20240915183936_keypoints,1
S_D_0124_keypoints,1
S_N_573_resized_keypoints,1
S_N_84_resized_keypoints,1
S_N_173_keypoints,1
20240917151240_keypoints,1
C_N_353_resized_keypoints,1
S_N_320_resized_keypoints,1
S_D_0039_resized_keypoints,1
S_F7_cam3_keypoints,1
20240919161856_keypoints,1
S_F9_cam4_keypoints,1
20240918195506_keypoints,1
20240912_114340_keypoints,1
C_M_134_keypoints,1
C_N_38_keypoints,1
20240913131200_keypoints,1
S_N_396_resized_keypoints,1
C_D_0163_resized_keypoints,1
20240918191124_keypoints,1
20240916200344_keypoints,1
20240918200658_keypoints,1
20240917122352_keypoints,1
S_D_0154_resized_keypoints,1
S_M_201_keypoints,1
20240917132408_keypoints,1
20240918193826_keypoints,1
20240914130832_keypoints,1
20240918201423_keypoints,1
S_D_0063_keypoints,1
S_D_0133_keypoints,1
C_M_117_resized_keypoints,1
S_M_164_resized_keypoints,1
S_N_164_keypoints,1
20240916194326_keypoints,1
C_N_72_resized_keypoints,1
S_N_470_resized_keypoints,1
20240918190103_keypoints,1
20240919203733_keypoints,1
C_N_246_keypoints,1
S_N_223_resized_keypoints,1
C_M_33_resized_keypoints,1
S_N_19_keypoints,1
20240919203316_keypoints,1
S_F4_cam4_keypoints,1
20240915183131_keypoints,1
C_D_0170_keypoints,1
C_D_0020_keypoints,1
S_F15_cam3_keypoints,1
20240919201621_keypoints,1
C_N_110_keypoints,1
C_M_125_resized_keypoints,1
C_D_0203_resized_keypoints,1
S_D_0169_keypoints,1
20240918201200_keypoints,1
S_N_43_keypoints,1
S_D_0234_resized_keypoints,1
S_M_138_resized_keypoints,1
S_N_211_resized_keypoints,1
C_M_01_resized_keypoints,1
C_N_186_resized_keypoints,1
C_M_193_resized_keypoints,1
20240913123603_keypoints,1
20240913121447_keypoints,1
C_D_0151_resized_keypoints,1
S_D_0108_resized_keypoints,1
C_N_98_resized_keypoints,1
C_M_179_keypoints,1
20240917124250_keypoints,1
C_N_487_resized_keypoints,1
C_N_130_resized_keypoints,1
S_F18_cam3_keypoints,1
S_F16_cam4_keypoints,1
20240917122909_keypoints,1
S_N_194_keypoints,1
S_N_54_keypoints,1
20240913132335_keypoints,1
C_D_0037_keypoints,1
C_N_361_resized_keypoints,1
C_N_522_keypoints,1
20240913124958_keypoints,1
C_N_532_resized_keypoints,1
S_N_541_resized_keypoints,1
S_N_304_resized_keypoints,1
C_N_377_resized_keypoints,1
20240919162522_keypoints,1
C_N_524_resized_keypoints,1
S_N_557_resized_keypoints,1
20240917151138_keypoints,1
20240917123900_keypoints,1
C_D_0245_keypoints,1
20240914124751_keypoints,1
C_D_0019_keypoints,1
C_M_73_keypoints,1
S_N_539_resized_keypoints,1
20240918190649_keypoints,1
20240917123246_keypoints,1
20240917121002_keypoints,1
20240917152107_keypoints,1
20240919204523_keypoints,1
S_M_45_keypoints,1
20240914131926_keypoints,1
S_F19_cam2_keypoints,1
S_M_39_resized_keypoints,1
20240918193253_keypoints,1
20240913131324_keypoints,1
20240916195617_keypoints,1
C_M_140_keypoints,1
S_F17_cam5_keypoints,1
S_N_78_resized_keypoints,1
20240914131330_keypoints,1
20240919200524_keypoints,1
C_M_157_keypoints,1
20240915182611_keypoints,1
20240914131702_keypoints,1
C_N_126_resized_keypoints,1
C_D_0129_resized_keypoints,1
C_N_491_resized_keypoints,1
20240915184515_keypoints,1
S_M_52_keypoints,1
C_D_0147_resized_keypoints,1
S_M_212_resized_keypoints,1
S_F14_cam2_keypoints,1
S_N_207_resized_keypoints,1
C_M_17_resized_keypoints,1
C_M_64_keypoints,1
20240914130429_keypoints,1
S_N_454_resized_keypoints,1
C_N_190_resized_keypoints,1
20240919162639_keypoints,1
S_D_0017_keypoints,1
20240915185532_keypoints,1
S_M_140_resized_keypoints,1
20240914124616_keypoints,1
20240914130300_keypoints,1
C_N_465_resized_keypoints,1
C_D_0033_keypoints,1
C_M_59_keypoints,1
S_N_245_resized_keypoints,1
C_N_236_resized_keypoints,1
20240918190246_keypoints,1
C_N_103_keypoints,1
S_N_478_resized_keypoints,1
S_N_190_keypoints,1
20240913132927_keypoints,1
20240917131811_keypoints,1
S_M_102_resized_keypoints,1
S_N_50_keypoints,1
C_D_0257_resized_keypoints,1
S_F18_cam7_keypoints,1
S_N_117_resized_keypoints,1
C_N_164_resized_keypoints,1
20240915182359_keypoints,1
20240916195218_keypoints,1
S_F12_cam8_keypoints,1
C_N_280_resized_keypoints,1
20240916195114_keypoints,1
S_M_248_keypoints,1
S_N_179_resized_keypoints,1
20240912_104618_keypoints,1
20240915182112_keypoints,1
20240914131001_keypoints,1
S_M_15_resized_keypoints,1
S_D_0031_resized_keypoints,1
C_N_383_resized_keypoints,1
S_M_78_keypoints,1
20240918200223_keypoints,1
S_M_153_keypoints,1
20240915180810_keypoints,1
20240919204742_keypoints,1
C_D_0006_resized_keypoints,1
S_N_187_keypoints,1
S_N_515_resized_keypoints,1
S_N_47_keypoints,1
20240913124628_keypoints,1
20240915181458_keypoints,1
20240913132703_keypoints,1
C_N_508_resized_keypoints,1
S_N_328_resized_keypoints,1
20240917151209_keypoints,1
S_F15_cam7_keypoints,1
C_D_0024_keypoints,1
C_D_0174_keypoints,1
C_N_461_keypoints,1
20240918192642_keypoints,1
20240913132154_keypoints,1
C_M_60_keypoints,1
S_F14_cam6_keypoints,1
20240915183801_keypoints,1
S_D_0091_resized_keypoints,1
S_N_503_resized_keypoints,1
20240919162348_keypoints,1
20240918201126_keypoints,1
20240919204045_keypoints,1
S_M_56_keypoints,1
20240918200524_keypoints,1
20240917122322_keypoints,1
C_N_395_resized_keypoints,1
S_M_03_resized_keypoints,1
C_M_153_keypoints,1
20240915182230_keypoints,1
S_F19_cam6_keypoints,1
C_N_48_keypoints,1
20240913125636_keypoints,1
20240913131705_keypoints,1
S_F17_cam1_keypoints,1
S_N_101_resized_keypoints,1
C_N_172_resized_keypoints,1
C_N_296_resized_keypoints,1
S_M_41_keypoints,1
20240918195919_keypoints,1
C_M_77_keypoints,1
20240912_113909_keypoints,1
20240915181348_keypoints,1
20240913124822_keypoints,1
20240915185054_keypoints,1
S_D_0258_keypoints,1
20240918192705_keypoints,1
20240919203604_keypoints,1
C_D_0241_keypoints,1
C_N_473_resized_keypoints,1
S_N_400_resized_keypoints,1
20240917131125_keypoints,1
20240919162819_keypoints,1
S_N_253_resized_keypoints,1
C_N_220_resized_keypoints,1
20240915181114_keypoints,1
S_N_398_resized_keypoints,1
S_N_281_keypoints,1
20240915185442_keypoints,1
S_F11_cam5_keypoints,1
C_M_44_keypoints,1
C_N_385_resized_keypoints,1
20240912_103526_keypoints,1
S_D_0037_resized_keypoints,1
S_M_13_resized_keypoints,1
C_M_177_keypoints,1
S_M_159_keypoints,1
20240917124848_keypoints,1
S_M_72_keypoints,1
S_N_513_resized_keypoints,1
S_D_0081_resized_keypoints,1
S_M_65_keypoints,1
20240916195954_keypoints,1
20240919202834_keypoints,1
S_M_104_resized_keypoints,1
C_D_0251_resized_keypoints,1
20240915182203_keypoints,1
S_F12_cam2_keypoints,1
C_M_160_keypoints,1
S_N_243_resized_keypoints,1
C_N_230_resized_keypoints,1
C_M_119_resized_keypoints,1
C_N_463_resized_keypoints,1
S_N_410_resized_keypoints,1
20240919161631_keypoints,1
C_D_0084_keypoints,1
20240919162452_keypoints,1
20240918192721_keypoints,1
C_N_286_resized_keypoints,1
S_D_0134_resized_keypoints,1
S_N_111_resized_keypoints,1
C_N_162_resized_keypoints,1
S_D_0020_keypoints,1
S_D_0170_keypoints,1
C_D_0169_keypoints,1
C_D_0039_keypoints,1
C_M_53_keypoints,1
20240919205223_keypoints,1
20240917123431_keypoints,1
20240917125856_keypoints,1
S_D_0252_keypoints,1
S_N_107_resized_keypoints,1
C_N_174_resized_keypoints,1
C_N_452_keypoints,1
C_N_502_keypoints,1
20240919201746_keypoints,1
20240915181637_keypoints,1
C_D_0017_keypoints,1
20240914122834_keypoints,1
S_N_255_resized_keypoints,1
C_N_226_resized_keypoints,1
C_N_475_resized_keypoints,1
S_N_406_resized_keypoints,1
20240918191315_keypoints,1
20240916195515_keypoints,1
C_M_161_resized_keypoints,1
C_N_42_keypoints,1
S_F13_cam3_keypoints,1
S_N_468_resized_keypoints,1
S_M_160_keypoints,1
20240919202629_keypoints,1
C_N_55_keypoints,1
S_N_356_resized_keypoints,1
S_N_505_resized_keypoints,1
S_D_0097_resized_keypoints,1
20240913121112_keypoints,1
20240918200357_keypoints,1
20240915184232_keypoints,1
20240919202117_keypoints,1
C_N_518_resized_keypoints,1
S_D_0019_keypoints,1
20240914130848_keypoints,1
C_N_515_keypoints,1
S_M_05_resized_keypoints,1
S_F10_cam4_keypoints,1
20240919205138_keypoints,1
C_N_393_resized_keypoints,1
20240917151608_keypoints,1
S_D_0245_keypoints,1
20240914122610_keypoints,1
20240912_111652_keypoints,1
S_D_0174_keypoints,1
S_D_0024_keypoints,1
C_M_57_keypoints,1
20240913124344_keypoints,1
S_M_29_resized_keypoints,1
20240916194614_keypoints,1
S_N_68_resized_keypoints,1
C_D_0080_keypoints,1
C_N_351_keypoints,1
20240917132613_keypoints,1
S_F12_cam6_keypoints,1
C_N_534_resized_keypoints,1
S_N_547_resized_keypoints,1
C_N_367_resized_keypoints,1
20240917130838_keypoints,1
20240915180959_keypoints,1
20240913121223_keypoints,1
S_N_529_resized_keypoints,1
S_M_246_keypoints,1
C_N_309_resized_keypoints,1
S_M_61_keypoints,1
C_N_180_resized_keypoints,1
20240914123441_keypoints,1
S_M_76_keypoints,1
C_M_07_resized_keypoints,1
S_N_217_resized_keypoints,1
20240913125224_keypoints,1
C_N_459_resized_keypoints,1
C_M_173_keypoints,1
C_M_123_resized_keypoints,1
C_D_0205_resized_keypoints,1
20240914125230_keypoints,1
20240914130701_keypoints,1
20240913120805_keypoints,1
20240915183742_keypoints,1
C_N_481_resized_keypoints,1
C_D_0139_resized_keypoints,1
S_N_189_keypoints,1
20240917151941_keypoints,1
S_N_49_keypoints,1
C_D_0157_resized_keypoints,1
20240919203800_keypoints,1
S_N_441_keypoints,1
S_F11_cam1_keypoints,1
C_M_195_resized_keypoints,1
C_D_0141_resized_keypoints,1
S_M_214_resized_keypoints,1
20240917153614_keypoints,1
20240914122231_keypoints,1
C_N_88_resized_keypoints,1
C_M_209_resized_keypoints,1
C_N_120_resized_keypoints,1
C_N_497_resized_keypoints,1
S_F14_cam8_keypoints,1
20240913132723_keypoints,1
S_M_58_keypoints,1
20240919161450_keypoints,1
20240914131554_keypoints,1
20240915182447_keypoints,1
S_M_146_resized_keypoints,1
C_N_51_keypoints,1
20240913121533_keypoints,1
C_D_0199_resized_keypoints,1
S_N_452_resized_keypoints,1
C_N_196_resized_keypoints,1
C_M_11_resized_keypoints,1
S_N_201_resized_keypoints,1
20240917122020_keypoints,1
20240915180518_keypoints,1
C_N_46_keypoints,1
S_F13_cam7_keypoints,1
S_F19_cam8_keypoints,1
20240918200631_keypoints,1
20240919202054_keypoints,1
20240917152817_keypoints,1
S_N_551_resized_keypoints,1
20240918200802_keypoints,1
S_N_302_resized_keypoints,1
C_N_371_resized_keypoints,1
C_N_506_keypoints,1
20240918192557_keypoints,1
20240918192407_keypoints,1
C_D_0013_keypoints,1
C_M_79_keypoints,1
C_D_0143_keypoints,1
C_N_292_keypoints,1
20240913124136_keypoints,1
S_D_0256_keypoints,1
C_M_23_keypoints,1
C_D_0049_keypoints,1
C_N_398_keypoints,1
S_N_157_keypoints,1
20240917153020_keypoints,1
20240919205554_keypoints,1
S_N_422_keypoints,1
20240919203933_keypoints,1
S_D_0050_keypoints,1
S_N_386_resized_keypoints,1
20240915185729_keypoints,1
C_D_0215_keypoints,1
20240917130006_keypoints,1
C_M_110_keypoints,1
20240919204423_keypoints,1
20240917152422_keypoints,1
C_N_343_resized_keypoints,1
S_N_330_resized_keypoints,1
20240912_112445_keypoints,1
S_M_232_keypoints,1
S_N_94_resized_keypoints,1
20240918200012_keypoints,1
C_N_510_resized_keypoints,1
S_F6_cam8_keypoints,1
S_M_194_keypoints,1
20240916200449_keypoints,1
S_M_174_resized_keypoints,1
20240913125846_keypoints,1
S_M_225_keypoints,1
C_N_62_resized_keypoints,1
S_M_129_keypoints,1
20240913125725_keypoints,1
C_M_107_keypoints,1
S_N_233_resized_keypoints,1
S_N_460_resized_keypoints,1
S_F1_cam7_keypoints,1
C_N_298_resized_keypoints,1
20240919162435_keypoints,1
C_M_89_keypoints,1
C_M_95_resized_keypoints,1
20240913122939_keypoints,1
S_N_435_keypoints,1
S_D_0117_keypoints,1
S_D_0047_keypoints,1
20240913124931_keypoints,1
20240917123201_keypoints,1
20240918201300_keypoints,1
20240915185335_keypoints,1
S_N_13_keypoints,1
20240912_113222_keypoints,1
S_D_0184_keypoints,1
S_N_177_resized_keypoints,1
S_N_262_keypoints,1
S_D_0152_resized_keypoints,1
20240917125602_keypoints,1
C_D_0070_keypoints,1
20240914130457_keypoints,1
S_F22_cam6_keypoints,1
C_N_140_keypoints,1
C_N_435_keypoints,1
S_D_0069_keypoints,1
C_D_0165_resized_keypoints,1
S_N_119_resized_keypoints,1
C_M_35_resized_keypoints,1
S_N_225_resized_keypoints,1
C_D_0259_resized_keypoints,1
20240914123924_keypoints,1
20240915184904_keypoints,1
S_N_476_resized_keypoints,1
C_N_74_resized_keypoints,1
C_N_238_resized_keypoints,1
S_M_107_keypoints,1
20240912_112205_keypoints,1
C_N_25_keypoints,1
C_M_129_keypoints,1
S_M_110_keypoints,1
C_N_355_resized_keypoints,1
S_N_326_resized_keypoints,1
20240915184305_keypoints,1
S_N_82_resized_keypoints,1
S_M_86_keypoints,1
S_F21_cam1_keypoints,1
C_N_32_keypoints,1
S_D_0089_resized_keypoints,1
C_M_183_keypoints,1
S_F3_cam1_keypoints,1
C_D_0067_keypoints,1
20240914124006_keypoints,1
20240912_101427_keypoints,1
C_N_157_keypoints,1
S_N_390_resized_keypoints,1
20240912_111758_keypoints,1
C_D_0008_resized_keypoints,1
C_N_422_keypoints,1
20240918201317_keypoints,1
S_N_04_keypoints,1
S_D_0222_keypoints,1
S_D_0193_keypoints,1
20240913120918_keypoints,1
S_N_144_keypoints,1
S_M_37_resized_keypoints,1
S_N_431_keypoints,1
S_N_561_keypoints,1
S_N_76_resized_keypoints,1
S_D_0043_keypoints,1
S_D_0113_keypoints,1
20240914130942_keypoints,1
S_F1_cam3_keypoints,1
20240918192742_keypoints,1
S_N_39_keypoints,1
20240919201938_keypoints,1
20240918191521_keypoints,1
20240919161702_keypoints,1
S_N_537_resized_keypoints,1
C_N_317_resized_keypoints,1
S_N_364_resized_keypoints,1
20240916195654_keypoints,1
20240917152248_keypoints,1
20240916195321_keypoints,1
S_M_190_keypoints,1
C_D_0092_resized_keypoints,1
S_N_559_resized_keypoints,1
C_N_379_resized_keypoints,1
20240916195937_keypoints,1
20240917120513_keypoints,1
S_M_221_keypoints,1
20240917132847_keypoints,1
20240918193941_keypoints,1
S_N_183_resized_keypoints,1
C_N_447_resized_keypoints,1
S_M_187_keypoints,1
C_M_218_keypoints,1
C_N_214_resized_keypoints,1
20240919204918_keypoints,1
S_F2_cam4_keypoints,1
20240915184023_keypoints,1
20240918200146_keypoints,1
S_M_236_keypoints,1
S_N_209_resized_keypoints,1
C_M_19_resized_keypoints,1
C_N_18_keypoints,1
20240913131220_keypoints,1
20240917122823_keypoints,1
S_F20_cam4_keypoints,1
S_D_0208_keypoints,1
C_N_80_resized_keypoints,1
C_D_0149_resized_keypoints,1
S_N_482_resized_keypoints,1
S_N_135_resized_keypoints,1
C_D_0211_keypoints,1
20240914130343_keypoints,1
S_N_153_keypoints,1
S_N_426_keypoints,1
20240913124038_keypoints,1
C_N_128_resized_keypoints,1
S_D_0054_keypoints,1
C_D_0127_resized_keypoints,1
C_N_408_keypoints,1
20240913122030_keypoints,1
C_D_0131_resized_keypoints,1
C_N_489_resized_keypoints,1
20240914122256_keypoints,1
S_M_180_resized_keypoints,1
S_D_0226_keypoints,1
S_D_0197_keypoints,1
20240917153256_keypoints,1
S_N_271_keypoints,1
20240913132744_keypoints,1
S_N_123_resized_keypoints,1
S_N_494_resized_keypoints,1
S_D_0106_resized_keypoints,1
20240917131307_keypoints,1
20240914130514_keypoints,1
20240918192948_keypoints,1
C_D_0063_keypoints,1
C_N_153_keypoints,1
C_N_426_keypoints,1
C_N_96_resized_keypoints,1
S_F3_cam5_keypoints,1
C_N_188_resized_keypoints,1
C_D_0263_resized_keypoints,1
C_M_145_resized_keypoints,1
S_M_136_resized_keypoints,1
20240918193500_keypoints,1
20240914123704_keypoints,1
20240912_112633_keypoints,1
S_M_114_keypoints,1
20240917124805_keypoints,1
S_F21_cam5_keypoints,1
S_M_82_keypoints,1
S_M_158_resized_keypoints,1
C_N_202_resized_keypoints,1
C_N_36_keypoints,1
20240915180840_keypoints,1
20240917152336_keypoints,1
C_N_21_keypoints,1
C_M_221_keypoints,1
S_N_521_resized_keypoints,1
C_N_552_resized_keypoints,1
20240919202546_keypoints,1
20240919202416_keypoints,1
20240919202033_keypoints,1
20240918193447_keypoints,1
C_N_301_resized_keypoints,1
S_N_372_resized_keypoints,1
20240916195919_keypoints,1
S_F22_cam2_keypoints,1
C_D_0074_keypoints,1
C_N_144_keypoints,1
C_N_431_keypoints,1
C_N_248_keypoints,1
S_D_0005_resized_keypoints,1
S_N_17_keypoints,1
S_M_21_resized_keypoints,1
S_D_0180_keypoints,1
C_D_0228_keypoints,1
S_N_266_keypoints,1
S_N_378_resized_keypoints,1
S_N_436_keypoints,1
S_N_143_keypoints,1
C_N_548_keypoints,1
C_N_418_keypoints,1
S_D_0114_keypoints,1
S_D_0044_keypoints,1
C_N_365_resized_keypoints,1
S_N_316_resized_keypoints,1
S_F1_cam4_keypoints,1
S_D_0218_keypoints,1
S_N_545_resized_keypoints,1
C_N_536_resized_keypoints,1
20240914132117_keypoints,1
20240919162859_keypoints,1
20240917131035_keypoints,1
20240919161320_keypoints,1
20240918191103_keypoints,1
20240919202316_keypoints,1
20240918193632_keypoints,1
20240917132256_keypoints,1
C_N_08_keypoints,1
S_M_197_keypoints,1
20240917122225_keypoints,1
20240917152859_keypoints,1
S_M_226_keypoints,1
20240912_102739_keypoints,1
S_F2_cam3_keypoints,1
C_M_197_resized_keypoints,1
S_M_231_keypoints,1
S_N_129_resized_keypoints,1
20240917120453_keypoints,1
C_D_0155_resized_keypoints,1
20240919200430_keypoints,1
S_F20_cam3_keypoints,1
S_D_0162_resized_keypoints,1
C_N_483_resized_keypoints,1
20240914131616_keypoints,1
C_N_134_resized_keypoints,1
C_N_208_resized_keypoints,1
C_M_121_resized_keypoints,1
S_N_29_keypoints,1
20240914132100_keypoints,1
S_N_258_keypoints,1
20240913132114_keypoints,1
C_D_0216_keypoints,1
S_N_421_keypoints,1
S_D_0230_resized_keypoints,1
C_M_05_resized_keypoints,1
S_N_215_resized_keypoints,1
C_N_182_resized_keypoints,1
S_N_446_resized_keypoints,1
S_N_154_keypoints,1
S_D_0053_keypoints,1
S_D_0221_keypoints,1
S_N_07_keypoints,1
C_D_0189_keypoints,1
C_M_13_resized_keypoints,1
S_N_203_resized_keypoints,1
C_M_159_resized_keypoints,1
C_D_0238_keypoints,1
S_D_0190_keypoints,1
S_N_450_resized_keypoints,1
C_N_194_resized_keypoints,1
20240917151430_keypoints,1
C_D_0064_keypoints,1
C_N_421_keypoints,1
S_M_144_resized_keypoints,1
C_N_154_keypoints,1
20240919205916_keypoints,1
20240914125022_keypoints,1
C_M_231_keypoints,1
20240917132033_keypoints,1
20240917124631_keypoints,1
C_N_122_resized_keypoints,1
C_N_495_resized_keypoints,1
20240915182002_keypoints,1
20240919161430_keypoints,1
S_F3_cam2_keypoints,1
C_M_180_keypoints,1
S_N_488_resized_keypoints,1
S_M_113_keypoints,1
S_M_216_resized_keypoints,1
C_N_31_keypoints,1
S_F21_cam2_keypoints,1
S_M_85_keypoints,1
20240913121414_keypoints,1
20240912_104404_keypoints,1
S_D_0077_resized_keypoints,1
C_N_26_keypoints,1
20240912_114102_keypoints,1
20240917132551_keypoints,1
20240914123548_keypoints,1
C_D_0073_keypoints,1
S_F22_cam5_keypoints,1
20240917131732_keypoints,1
S_N_418_keypoints,1
C_N_436_keypoints,1
C_N_373_resized_keypoints,1
S_N_300_resized_keypoints,1
S_N_553_resized_keypoints,1
C_D_0098_resized_keypoints,1
20240919205901_keypoints,1
C_N_143_keypoints,1
20240917153900_keypoints,1
20240917125832_keypoints,1
S_N_10_keypoints,1
S_D_0236_keypoints,1
S_N_261_keypoints,1
S_N_425_keypoints,1
20240914132208_keypoints,1
S_N_150_keypoints,1
C_M_24_keypoints,1
S_N_511_resized_keypoints,1
S_D_0083_resized_keypoints,1
S_D_0057_keypoints,1
20240918192756_keypoints,1
S_N_88_resized_keypoints,1
C_D_0212_keypoints,1
20240913123318_keypoints,1
S_D_0035_resized_keypoints,1
20240919202720_keypoints,1
C_N_387_resized_keypoints,1
20240915184659_keypoints,1
20240918191535_keypoints,1
S_F20_cam7_keypoints,1
20240917132730_keypoints,1
S_M_11_resized_keypoints,1
20240915180415_keypoints,1
20240915180649_keypoints,1
S_F8_cam8_keypoints,1
S_M_235_keypoints,1
S_F2_cam7_keypoints,1
20240918200430_keypoints,1
S_D_0136_resized_keypoints,1
C_N_160_resized_keypoints,1
S_N_113_resized_keypoints,1
C_N_284_resized_keypoints,1
S_M_193_keypoints,1
S_M_222_keypoints,1
20240912_104722_keypoints,1
20240914131836_keypoints,1
20240913121732_keypoints,1
20240915184412_keypoints,1
C_D_0101_resized_keypoints,1
S_N_299_resized_keypoints,1
S_F5_cam8_keypoints,1
S_N_412_resized_keypoints,1
20240914132043_keypoints,1
C_N_232_resized_keypoints,1
S_N_241_resized_keypoints,1
S_M_168_resized_keypoints,1
S_N_432_keypoints,1
S_N_562_keypoints,1
S_N_147_keypoints,1
C_D_0109_keypoints,1
C_D_0059_keypoints,1
20240913130955_keypoints,1
20240919201658_keypoints,1
20240918201400_keypoints,1
S_D_0110_keypoints,1
C_D_0253_resized_keypoints,1
S_N_14_keypoints,1
20240917131905_keypoints,1
S_N_239_resized_keypoints,1
C_M_29_resized_keypoints,1
C_M_163_resized_keypoints,1
S_N_265_keypoints,1
S_D_0183_keypoints,1
C_N_68_resized_keypoints,1
S_N_169_keypoints,1
S_F22_cam1_keypoints,1
S_N_404_resized_keypoints,1
20240914124146_keypoints,1
C_N_477_resized_keypoints,1
C_D_0077_keypoints,1
C_N_224_resized_keypoints,1
20240913132600_keypoints,1
20240918192533_keypoints,1
C_N_432_keypoints,1
C_N_147_keypoints,1
